locationID,teeth_lost,arthritis,binge_drinking,cancer,copd,heart_disease,asthma,smoking,depression,diabetes,high_blood_pressure,high_cholesterol,physical_inactivity,obesity,short_sleep_duration,stroke
6059,8.3,18.5,18.1,6.3,4.6,5,9,10.9,19.7,9.9,25.7,31.4,20.3,25.7,36,2.7
6061,6,19.8,21,7.3,5,4.9,10.2,11.5,22.6,8.6,25.1,29.1,16.5,25.8,33,2.5
6063,9.7,22.7,21.7,7.7,6,5.5,10.7,13.3,25,8.5,26.7,29.5,19.3,29.1,33.4,2.8
6065,9.6,21.4,19.6,6.3,5.4,5.4,10,11.5,19.8,10.5,26.9,31,23.9,34,38.5,2.9
6067,11.4,22.3,17.1,6.4,5.9,5.5,10.9,13,25,10.6,28.2,28.7,22.7,33.9,38.3,3.2
6069,11.1,18.8,19.9,6.1,4.6,5,9.8,11.3,20.3,10.4,25.9,29.7,22.8,29.1,35,2.7
6071,12.4,21.6,17.9,5.6,5.7,5.7,10.3,12.6,21.8,12.4,29.9,31.4,26.9,35.1,37.8,3.3
6073,10.3,19.9,21.7,6.7,4.8,5.1,9.3,10.2,21.1,9.4,24.5,30.5,18.3,25.4,34.5,2.8
6075,4.4,16.2,22.8,5.8,3.2,4.2,8.7,8.8,18.7,9.2,23.8,30.1,16.4,17.7,32.5,2.2
6077,11.8,19.1,17.1,5.8,5.4,5.6,10.1,12.5,19.2,11.6,28.3,32.1,24,33.8,38.4,3.1
6079,6.9,20.6,21.2,7.4,5.1,5.2,10.3,11.2,24,8.4,26.6,28.7,17.4,28.2,32.5,2.7
6081,7.8,16.5,18.6,6,3.7,4.3,8.7,8.8,17.6,8.9,24.3,30.2,17.2,21.4,28.7,2.3
6083,11.7,19.8,20.4,6.8,4.8,5.3,9.9,9.5,22.7,10,25.7,29.9,20.5,31.6,32.2,2.8
6085,7.3,16.6,16.2,5.5,3.8,4.4,8.5,8.8,17,10,23.5,30.8,19.1,22,31.8,2.4
6087,8,20.3,22,7,5.2,5.2,10.2,11.5,23.9,9,26.6,29.9,20.6,29.4,33.7,2.7
6089,9,23,21,7.7,6.5,5.9,11.2,13.7,25.8,9.3,26.7,29,19.2,28.7,38.1,3.1
6091,14.1,22.3,21.5,7.5,6.4,5.7,10.7,15.1,24.8,9,27.4,29.8,21,31.3,35,3
6093,10.5,23,20.5,7.5,7,6.1,11.4,15.9,26.1,9.7,28.5,30.6,21.6,32.9,35.6,3.3
6095,10.1,20,18.1,6,5.1,5,10,13.2,20.7,11,27.6,29.2,21.8,32.8,38.1,2.9
6097,7.9,19.7,20.7,7.3,4.7,4.9,10.3,10.5,22.1,8.3,24.9,28,17.4,28.3,34,2.5
6099,15.5,21.2,19.4,6.5,5.5,5.6,10.6,12.8,22.3,10.9,29.8,31.1,25.5,34.7,35.6,3.1
6101,16.6,21.6,17.8,6.3,6.8,6.1,10.6,16.4,22.5,11.6,28.9,32.4,27,32,36.7,3.4
6103,11.7,22.9,19.5,7.3,6.9,6,11.2,16.7,25.1,10,29.7,30.8,24.9,32.5,36.6,3.3
6105,16.7,23.8,19.7,7.5,7.3,6.4,11.1,17.1,25.3,9.9,30.1,30.4,22.9,32.4,35.3,3.5
6107,15.7,22.2,18.6,5.9,6.7,6.5,10.6,15.4,22,13.2,30.9,32.3,30.9,38,35.1,3.7
6109,8.2,22.9,22.5,7.6,6.1,5.6,10.7,13.4,24.2,8.9,27.2,29.2,19.2,31,36.3,3
6111,11.6,20.2,20.4,6.6,5,5.2,9.8,10.7,21.5,10.1,27.9,30.7,21,28.9,34.1,2.8
6113,15.9,20.8,17.9,6.6,6.2,5.8,10.6,12.8,23.3,10.7,27.6,30.9,24.5,28.5,31.3,3.2
6115,14.9,22.2,19.6,6.7,7.2,6.2,11,15.6,23.7,10.9,29.3,30.3,25,32.6,35.6,3.5
8001,13.1,22.1,17.7,6.5,5.6,5.3,11.2,14.8,22.9,9.8,25.5,25,23.3,34,34,2.8
8003,12,24.4,18.9,6.5,6.3,5.8,11.7,16.6,24.1,10.6,28.2,28.5,23.8,31.9,34.1,3.2
8005,8.3,20.2,20,6.7,5.2,5,10.7,12.6,22.4,7.9,25.7,28.5,17.6,25.7,32.9,2.8
8007,8.3,22.4,20.3,7.5,5.2,5.2,10.7,11.1,23.3,7.6,24.4,28.1,16.4,24.9,29.6,2.7
8009,11.5,26.5,19.5,7.4,8.7,6.6,12.8,20.5,27.9,9.9,28.4,28.5,24.4,31,36,3.8
8011,23.1,24.7,19.1,6.6,7.8,7.1,10.6,19.2,22.2,11.4,31,28.9,25.8,33.1,35.8,4
8013,8.5,21.3,21.1,7.4,4.6,4.5,10.1,10.3,21.5,6.3,23.3,26.7,12.5,18.6,24.7,2.3
8014,6.2,20,21.3,7.5,3.6,4.1,10.1,8.9,22.4,6.5,22.4,25.7,12.7,24.6,30.7,2
8015,14.4,23.3,21,7.4,6.4,5.6,10.9,14.6,22.9,7.9,26,27.7,18,25.3,30.7,2.9
8017,13.6,22.9,20.9,7.5,5.6,5.4,10.8,13.6,23.8,7.7,24.8,27.4,18.1,27.6,31.4,2.8
8019,5.6,22.1,21.9,7.7,4.6,4.8,10.4,11.8,22.8,6.7,22.3,26.4,14.8,25.7,29.3,2.4
8021,12.1,23.7,18.5,6.1,6.3,6.3,11.1,14.4,23.2,11.2,27.5,28.7,23.9,30.5,33.5,3.5
8023,16.7,23.8,17.4,5.8,6.7,6.6,10.9,16.3,22.5,12.5,28.5,28.4,27.9,33.7,34.8,3.7
8025,24.9,24.6,20.2,6.5,8.2,7.4,10.3,19,20.6,11.8,32,29.5,25.4,33.3,35.3,4.2
8027,8,23.8,20.9,7.6,6.1,5.7,11,13.6,24.4,7.9,24.7,27,17.5,26.8,31,2.9
8029,10.7,23.6,19.5,7.3,6.8,5.8,11.5,17.8,24.6,8.5,26.8,29.4,20.5,29,34.6,3.2
8031,10.6,21.3,24.5,6.5,5.6,5.2,10.8,14.3,24.3,7.9,25.3,28.5,21.2,23.8,29.2,2.9
8033,11.6,23.4,21.5,7.5,5.9,5.5,10.9,15.9,24,7.9,25.5,26.9,18.1,27.4,32.2,2.8
8035,5.6,20,20.4,7.6,4.1,4.3,10.2,8.1,20,6.2,22.7,27.5,11.8,20.9,26.7,2.1
8037,11.1,20.6,22.3,7.2,4.7,4.8,10.4,11.6,22.1,7,23.7,26.5,15.7,22.6,28.7,2.4
8039,5.6,22.8,21.6,7.6,5.3,5,11,13.2,24.6,7.1,23.8,26.1,16.2,25,31,2.5
8041,7.8,24.8,16.4,7.6,5.4,5.1,10.9,13.4,24.3,8.1,25,28.8,18.5,28.1,35,2.7
8043,23.4,23.2,21.2,7.3,7,6.2,10.6,15.8,22,9.1,26.9,26.2,19.9,29.2,34.9,3.3
8045,12.9,22.2,21.6,7.3,5.3,5.1,10.7,12.8,23.9,7.7,25.3,27.5,18.7,26.7,26.9,2.6
8047,6.2,22.3,22.1,7.6,5.2,5.2,10.7,12,23.7,7.2,23,26.4,14.9,25.2,30.7,2.6
8049,6.5,21.9,23,7.7,4.9,5,10.5,11.7,22.8,6.9,23.5,26.7,15.1,24.9,30.5,2.5
8051,13,21.3,22.2,7.8,4.3,4.8,10.3,9.3,22.7,6.5,24.4,26.4,13.2,23.7,27.9,2.3
8053,5.6,22.2,22.6,7.8,4.9,4.8,10.7,12.1,23.9,6.8,23.5,26.7,14.1,25.9,30.5,2.4
8055,12.1,24,19.7,6.8,6.6,6,11.3,15.5,23.9,9.6,26,28.1,22.2,28.7,32.6,3.3
8057,12.8,25.3,19.9,7.6,7.7,6.7,11.8,16.5,25.4,9.2,26.5,27.7,21.3,28.4,32.4,3.6
8059,5,22.6,22.5,7.8,4.9,4.9,11,10.6,24.1,7.2,23.6,27.9,13.8,24.9,30.7,2.4
8061,12.8,25.8,19.5,7.5,8.1,6.4,12.2,20,26.6,8.9,27.5,28,22.6,30,33.2,3.5
8063,19.9,24.2,20.3,7.4,6,5.7,11,13.1,23.5,8.3,26,27.2,18.7,30.2,32.5,3
8065,9.1,20.4,21.3,7.1,3.9,4.6,9.7,9.1,21.2,7.4,23,27.1,14.8,26.2,29.5,2.2
8067,7.2,22.4,22.3,7.8,4.6,4.8,10.9,11.5,23.4,6.7,23.4,26.5,14.2,24.8,28.3,2.4
8069,7.6,22,22.7,7.8,4.2,4.6,10.3,9.1,25.7,6.5,23,25.9,12.7,21.1,27.2,2.2
8071,15.2,25,19.4,6.5,6.7,6.2,11.2,16.8,24.3,10.5,26.9,28.9,24.8,31.6,36,3.4
8073,14.4,24.2,20.2,7.1,7.1,6.1,10.7,16.2,22.5,9.1,27.5,27.5,21.2,30.3,32.3,3.4
8075,18.3,24.3,20.9,7.3,7.3,6.2,11.2,18,24.1,9.3,28.7,27.3,22.2,30,34.9,3.4
8077,14,22.5,19.9,7.3,6.1,5.2,11.3,15.8,25.7,7.9,26,26.7,18.6,30.3,30.7,2.8
8079,9.3,23,21.5,7.6,5.9,5.2,11,13.3,24.9,7.2,24.4,27.2,16.8,26.6,31.2,2.7
8081,16.6,24.9,19.6,7.2,7.5,6.2,11.6,18.5,25.1,8.9,27.5,28,23,29.6,33.7,3.4
8083,13.1,24.8,20.2,7.3,7,6,12.1,16.6,25.8,8.9,26.8,27.9,21.1,30.2,31.3,3.3
8085,15.7,24.3,20.4,7.4,6.2,5.4,11.2,15.7,24.7,8.3,25.4,26.9,19.6,33.6,31.7,2.9
8087,12.4,23.9,19.1,6.9,5.9,5.6,11,14.3,22.9,9.1,26.2,27.3,21,31.3,33,3
8089,19.4,26.6,17.5,6.4,8.8,7.2,12,20.3,24.9,11.9,28.5,28.3,28.1,31.6,35.8,4.2
8091,6.4,22.1,21.6,7.9,4.9,4.9,10.9,12.5,24.4,6.8,24,26.9,15,24.8,30.2,2.4
8093,6,23.4,21.7,7.7,5.2,4.9,10.9,13.8,24.4,7,24.7,27.1,15.8,25.3,29.3,2.5
8095,13.4,24.8,19.5,7.2,7.3,6.1,11.7,17.7,25.2,9.3,27.4,29.3,23.3,30.6,34.7,3.4
8097,7.6,20.5,22.9,7.8,3.8,4.3,10.1,9.1,21.9,6,20.9,25.3,12.6,21.1,25.9,2.1
8099,17,24.8,18.9,6.9,7.2,6.3,11.9,17.6,24.8,10.4,27.1,28.3,24.7,31.6,34.4,3.5
8101,15.7,24.1,19.4,6.7,5.9,5.6,11.1,14.6,22.9,10,27.6,28.7,22.8,31.4,37.7,3.1
8103,15.5,24,20.1,7.5,6.3,5.5,11.4,16.9,25.1,8,26.2,27.7,19.7,27.9,33.7,2.9
8105,14,21.5,19.9,6.8,5.1,5.2,10.7,12.3,21.9,8.8,24.4,28.2,19.3,26.4,31.5,2.7
8107,6.3,21.4,22.1,7.7,4.8,4.8,10.4,11.6,22.6,6.6,22.5,28.2,14.2,24.4,26.8,2.4
8109,21.6,25.1,18.3,6.7,7.4,6.5,11.5,17.4,24.6,10.2,26.5,27.8,24.5,30.3,33.8,3.6
8111,14.3,23.2,20.8,7.6,5.6,5.6,10.8,14.4,24,8.1,25.1,27.4,17.7,27.4,31.9,2.8
8113,8.1,22.2,21.2,7.7,5,5.2,10.3,11.5,22.6,7,24.5,27,15.3,24.7,27.8,2.6
8115,14.9,25.3,20.4,7.2,7.7,6.5,11.8,16,25.3,9.3,26.7,27.6,20.9,29.8,33.2,3.6
8117,10.1,21.2,22.7,7.7,5,5.2,10.3,11.9,22.3,7.1,22.4,26.2,15.1,22.7,28.5,2.6
8119,12.4,22.4,21.4,7.6,5.2,5.2,10.8,12.1,23.6,7,22.5,26.4,16.2,26.9,32.6,2.6
8121,13.9,23.7,21.4,7.6,6.3,5.8,11.1,14.3,24.3,8.1,27.3,26.7,17.8,26.8,31.3,3
8123,11.2,22.8,19.2,7,5.6,5.3,11,12.5,22.8,8.5,25.1,27.8,19.3,31.2,33.5,2.8
8125,11.5,24.2,19.3,7.2,7.1,6.1,11.4,15.3,24.1,8.9,26.4,27.8,21.7,27.9,33.4,3.3
9110,9.6,22.6,17.3,22.6,22.6,5.3,12.6,22.6,22.6,22.6,29.4,30.4,23.9,32.4,37.5,2.8
9120,10.7,21,16.6,21,21,5.2,11.3,21,21,21,26.9,28.4,25.5,28.7,37.6,3
9130,8.5,24.7,20.2,24.7,24.7,4.9,11.5,24.7,24.7,24.7,25.6,29.3,19.6,31.2,34.6,2.5
9140,11.1,23.2,18.5,23.2,23.2,5.4,12.2,23.2,23.2,23.2,27.6,29.6,24.9,30.9,36.8,2.9
9150,11.4,25.2,19.4,25.2,25.2,5.6,12.5,25.2,25.2,25.2,27.6,27.5,22.5,32.8,37.4,2.8
9160,9.5,23.7,19.2,23.7,23.7,5.3,12.5,23.7,23.7,23.7,26.9,28.5,22.4,30.6,34.8,2.6
9170,11.3,23.6,19.1,23.6,23.6,5.2,12.5,23.6,23.6,23.6,28.9,29.7,26.1,32,38.4,2.9
9180,10.7,25.2,18.3,25.2,25.2,5.4,12.1,25.2,25.2,25.2,28.1,30.6,23.8,33.4,38.5,2.8
9190,8,20.9,18,20.9,20.9,4.7,10.7,20.9,20.9,20.9,24,28,20.7,26.9,33.4,2.4
10001,13.1,25.2,16.2,6.9,6.5,5.5,12,15.2,20.7,11.1,32.8,30.9,25.1,39.3,40.9,3.3
10003,13.1,22.8,16.9,6.6,5.8,5.4,10.8,14.2,20.7,11.6,31.5,31.3,22.4,37.6,36.5,3.1
10005,14.7,25.3,18.1,7.2,6.5,5.9,10.6,15.5,21.5,9.9,31.1,31.3,22.7,38.6,35.3,3.1
11001,7.3,19.4,23.3,6.1,4.7,4.7,10.5,11.4,20.2,8.7,29.8,29.7,15.2,25.1,32.8,3
12001,9.9,24.4,17,7.4,7.1,6.2,9.9,15.6,22,10.9,,,24.4,33,37.7,3.4
12003,13.6,24.9,18.2,7.6,8.3,6.7,10.2,19.2,22,10.6,,,29.8,37.6,40,3.5
12005,10.2,24.2,17.9,7.8,7.5,6.4,10.2,16.3,21.9,9.8,,,24.4,35.3,40.1,3.3
12007,20.5,28.4,16,7.6,10.2,7.5,10.7,21.4,24.2,12.1,,,29.2,38.8,43,4.2
12009,10.8,23.6,19.6,8,6.4,5.6,9.7,13.6,21.8,9.6,,,22.4,32.9,35.6,2.8
12011,12.4,22.6,17.1,6.3,6.7,6.4,9.8,13.4,17.7,12,,,26,31.8,40.5,3.6
12013,20.5,27.9,16.7,7.7,9.9,8,10.3,19.8,21.7,11.9,,,29.5,43.6,40.9,4.3
12015,15.6,25.3,20.4,8,7.6,6.5,9.8,16.1,23.4,9.7,,,23,34.4,37.1,3.1
12017,16.4,24.9,19.2,8.1,7.5,6.6,10,15.2,23.3,9.7,,,22.9,34.5,39.6,3.2
12019,8.3,24.3,17.5,7.5,6.6,5.9,9.7,13.7,22,9.9,,,21.1,35.6,40.5,3
12021,13.5,21.7,17.3,7.5,6.2,6,9.4,13.7,19.1,9.7,,,23.6,27.4,33.2,2.9
12023,22.8,27,18.7,7.4,9.5,7.6,11.1,20.2,22.7,11.8,,,27.8,38.3,39.3,4.1
12027,21.8,26.2,17.4,7,10.6,8.7,10.3,20.4,22,14.7,,,32.8,44.2,41.2,4.7
12029,24.7,28,17.9,7.6,10.7,8,10.8,24,24.5,12.2,,,34.1,43.6,42.4,4.3
12031,14.9,24.5,16.1,6.9,7.5,6.3,10,15.2,22,11.9,,,27.3,33.1,42.9,3.5
12033,10.9,25.9,18.5,7.4,7.9,6.8,10.4,16.2,23.9,10.9,,,24.3,32.6,38.1,3.7
12035,7.3,23.9,19.8,7.5,6.7,6.3,9.5,13.5,21.2,9.7,,,21,33.4,38.1,3.1
12037,13.5,25.6,20.3,7.9,9.2,7.4,10.3,19.7,22.2,10.9,,,26.8,37.6,37.2,3.9
12039,24.1,24.8,14.8,6.3,8.5,7,11.2,18.3,20.4,13.8,,,31.9,44.3,39.7,4.5
12041,16.6,26.1,19.2,7.8,9.5,7.5,10.3,18.8,23.7,10.3,,,26.9,36.9,39.5,3.8
12043,23.1,26.2,16.7,7.1,10.2,8.6,10.3,21.2,21.1,13.9,,,33.5,39.7,42.8,4.6
12045,14.2,24.7,20.6,7.7,8.2,7,10.1,17.5,21.4,10.6,,,27.3,38.4,38,3.5
12047,22.4,27.8,16.8,7,10.7,8.2,10.9,22.5,21.3,13.6,,,34.3,39.5,44.2,4.8
12049,23.6,25.4,16.6,6.9,10,8.4,10.4,21,21.9,14.4,,,36.3,40.3,39,4.5
12051,26,26.6,16.3,6.4,8.4,8,10,18.8,21.3,15.1,,,35.8,38.6,43.2,4.2
12053,9.6,23.9,18.3,7.7,8.2,7,10.2,16.3,23.6,11,,,26.4,33.4,38.1,3.5
12055,19.3,24.5,17.2,7.5,8.2,7.2,10.2,17.6,21.1,11.8,,,29.5,36.2,38.9,3.6
12057,10.8,22.3,19.4,6.8,6.2,6,9.9,12.7,19.5,11.2,,,23.5,31.4,38.8,3.1
12059,20.9,27.8,17.9,7.8,9.9,7.7,10.4,22.4,23.9,11.4,,,29.1,36.3,45.2,3.9
12061,8.5,23.7,19,7.6,7.3,6.3,10,15.6,21.4,10,,,23.4,33,37.9,3.2
12063,22.4,27.7,16.5,7.1,10,7.7,10.9,22.7,22.6,13.1,,,30.4,42.7,41.7,4.5
12065,19.5,25.2,17.7,7.1,7.9,6.6,10.2,18.5,20.3,11.7,,,25.9,37.9,39.1,3.7
12067,23.3,27.4,17.1,7.4,11.2,8.6,10.3,22.5,21.8,12.8,,,31.5,40.4,40.8,4.7
12069,12.5,25.3,18.1,7.5,7.3,6.4,10.4,15.8,22.3,11.3,,,24.3,34.8,38.8,3.2
12071,11.1,23.3,19.8,7.5,6.7,6.3,9.4,12.7,21.5,10.1,,,20.8,31.1,35.9,3.1
12073,11.4,23.9,17,7.3,6.8,6,10.8,14.1,22.7,10.7,,,22.7,33.1,40.7,3.3
12075,15.7,25.4,17.9,7.8,8.9,7.1,10.4,18.1,22.8,10.3,,,28.7,38.5,41.5,3.6
12077,20.7,26.5,18,7.4,9.8,7.7,10.2,21,23.6,12.4,,,30.5,40.8,40.7,4.1
12079,19.3,27,15.4,6.9,10.7,8,11.3,23.2,22.4,14,,,37,36.5,44.3,4.8
12081,10.1,25.5,17.5,7.7,7.3,6.2,9.7,15.9,22.6,10.4,,,24.8,33.9,40.5,3.1
12083,19.4,28.3,17.8,7.3,8.4,6.9,10.2,17.3,22,11.3,,,28.8,39.1,41.4,3.6
12085,7.7,23.6,19,7.7,6.7,6.1,9.8,14.9,20,9.1,,,21.1,27.6,33.9,2.9
12086,13.7,19.2,18.1,5.2,5.8,6.5,9.1,13,16.5,13.3,,,30.2,30.3,38.9,3.4
12087,9,22,20.5,7.4,6.4,6,9,13.8,20.3,9.5,,,22.5,29.7,35.4,2.9
12089,11.1,23.2,19.7,7.9,6.2,5.9,9.3,13.1,20,8.9,,,18.5,32.5,34.4,2.8
12091,11.8,24.3,20.1,7.8,6.3,5.9,9.7,15.1,22.1,9.8,,,20.7,33.6,37.4,2.9
12093,23,26.6,18.7,7.2,10,7.8,10.4,21.2,22.8,12.6,,,33.3,40.1,42.1,4.1
12095,12.6,23.4,18.3,6.5,6.1,6,9.9,12.5,20.6,11.5,,,23.2,32.8,41.4,3.1
12097,12.4,22.7,17,6,6.3,6.4,9.3,13.2,19.4,12.8,,,28.4,31,38.8,3.3
12099,12.7,22.6,17.2,7.2,6.7,6.3,9.5,12.9,18.6,10.1,,,23.5,30.5,37.6,3.3
12101,14.6,23.9,18.6,7.8,6.2,6,9.9,14.4,22.7,9.9,,,22.3,34.7,37.6,2.9
12103,14.6,23.5,18.9,7.5,7.6,6.5,10,15.8,23.8,9.4,,,23.5,32.2,38,3.3
12105,15,25.9,17,7.1,8.3,7,10.4,17.3,22.5,12.8,,,29.5,41.6,43.8,3.7
12107,24.1,28.1,16.4,7.4,10.4,7.9,11,22.4,25.3,12.7,,,32,39.8,42.5,4.4
12109,7.4,21.7,20.1,8.2,4.7,5.1,8.8,9.3,19.6,7.6,,,16.1,26.5,31.3,2.3
12111,11.5,25.4,19.3,7.3,7.1,6.4,10.2,15.4,21.8,11.5,,,26.7,34.7,38.7,3.4
12113,7.9,25.5,19.8,7.7,7.3,6.2,9.5,14.5,21.6,9.4,,,23,31.1,40.2,3.1
12115,7.8,23,19.2,7.8,6.1,5.7,9.3,13.1,19.9,8.2,,,19.1,28.8,35.1,2.7
12117,10.4,22.4,18,7.3,5.6,5.7,9.3,12.4,19.4,10,,,20.4,31.4,36.6,2.7
12119,13.2,21.8,20.5,7.8,6.4,5.9,9.2,13.9,20.6,9.4,,,20.9,35.1,35.6,2.9
12121,17.5,27.6,18.6,7.6,9.2,7.5,10.6,19.8,22.6,11.3,,,26.8,44.8,43.8,3.9
12123,16.6,27.2,16.9,7.5,9.8,7.6,10.3,19.7,21.4,12.1,,,28.7,42.8,41.6,4.2
12125,15.3,26.1,19.2,7.3,9.3,7.6,10,21.4,21.3,12.4,,,31.3,42.5,40.7,4
12127,14.5,25.1,19.9,7.6,6.4,5.8,9.7,15.2,22.2,9.8,,,23.3,33.9,35.8,2.9
12129,14,25.3,20.4,7.9,7.4,6.5,9.8,17.2,23.2,10.3,,,23.2,37.3,40.3,3.2
12131,13.3,24.9,19.8,8.1,7.2,6.3,9.8,16.1,21.6,9.4,,,21.4,31.1,36.3,3
12133,17.8,27.3,16.7,7.7,9.9,7.7,10.5,21.6,23.7,11.7,,,30.2,41.1,43.1,4.1
13001,23.8,28.2,15.2,7,8.6,7,10.9,18.7,22.7,12.7,40,33.8,30.7,40.7,38.3,4
13003,31.1,28.3,14.6,6.5,10.2,8.1,11.1,20.3,23,15,39.7,34.3,34.6,42.1,38.8,4.9
13005,21.6,28.7,15.5,7.1,9.7,7.1,11.6,21.8,25.1,12.7,38.3,34.6,31.8,41.3,40.5,4.1
13007,30.4,27.8,14,6.2,8.8,7.2,11.2,17.1,21.4,14.3,42.6,33.9,30.7,41.9,40.6,4.6
13009,20.9,27,14.8,6.4,7.9,6.7,11.1,18,21.8,13.7,40.2,32.8,29.6,39.8,43,4.2
13011,15.9,27.1,16.9,7.4,9,6.6,11.2,22.2,25.2,10.9,34.2,33.9,30.1,36.7,37.5,3.5
13013,9.1,24.8,16.1,7.1,6.8,6,10.2,14.3,22.1,11,33.7,33.8,25,39.9,38,3.3
13015,9.8,25.7,16.9,7.2,7.4,6.1,10.5,15.4,21.8,10.6,36.2,31.2,25.9,37.8,37.1,3.3
13017,25.4,29.5,14.3,6.6,10.6,7.6,12,23.4,24,14.7,40.9,33.1,36.2,41.9,44.3,4.9
13019,22.6,28.7,15.7,7.3,9.8,7.3,11.2,20.3,24.6,12.2,38.5,33.8,30.5,38.7,36.9,4.2
13021,22.1,27.9,13.3,6.1,8.4,6.8,11.7,18.1,21.6,14.2,39.7,32.2,32.1,48.5,43.4,4.5
13023,15.2,26.9,16,7.2,7.6,6.5,10.9,16.5,22.7,11.4,38.1,33.1,26.6,42,39.8,3.6
13025,20.8,27.9,16.6,7.4,9.6,7.2,11.1,20.9,25.5,11.4,37.3,34.4,30.8,39.2,37.6,3.9
13027,20.6,28.8,13.4,6.5,9.8,7.5,11.5,21.1,23.3,14.7,41.2,33.5,34.6,42.1,42.9,4.8
13029,16,24.9,17.8,7.3,6.1,5.5,9.9,13.5,22.9,9.7,33.3,32.9,21.7,37.1,34.6,2.9
13031,17.8,27,15.4,7.1,7.4,6.3,10.8,16.2,21.9,12.3,37.2,33.4,25.4,39.1,38.3,3.7
13033,25.7,27.8,14.2,6.3,8.1,6.5,11.4,19.1,21.8,13.4,40.8,32.1,30.2,44.8,42.4,4.2
13035,18.9,26.6,16.8,6.8,8,6.5,10.4,18.9,21.5,12.1,38.6,33.6,29.1,40.2,39.5,3.8
13037,31.8,28.5,14.1,5.6,10,7.8,11.1,24,18.9,16.8,46,33.7,36.6,46.6,44.4,5.4
13039,15,27.6,17,7,7.8,6.3,10.7,18,23.5,11.5,36.5,32.2,27.3,38.1,38.2,3.6
13043,24.2,28.5,14.7,6.6,10.2,7.6,11.5,21.7,23.9,13.6,40.1,33.8,34.5,44,39.7,4.5
13045,14.3,26.7,16.7,7.3,6.8,6.1,10.2,14.9,22.4,11,35.6,33.2,25.2,36.9,34.5,3.3
13047,9.6,26.5,18.6,7.7,6.7,5.7,10.2,14.4,24.9,9.4,34,33.2,23.5,36.6,36.3,2.9
13049,25,28.2,15.6,6.6,9.3,7.6,10.2,21.4,20.5,13.7,41.9,33.5,31.8,42.2,42.8,4.5
13051,12.7,24.1,15.6,6.6,6.1,5.5,10.4,13.6,20.2,11.6,35.5,33.6,22.7,36.1,42.6,3.3
13053,21.3,27.9,15.8,6.4,8.2,7.1,10.4,18,21.5,14.2,38.8,33.4,30.3,43.1,41.3,4.4
13055,23.2,27.9,15.8,7.3,9.8,7.4,11.2,21,24.9,12.1,38.3,34,32.2,39,38,4.1
13057,9.4,25.6,16.9,7.4,6.3,5.7,9.7,13,22.2,9.5,33.3,33.7,21.6,35.1,35.9,2.8
13059,16.2,28.2,15,6.6,7.6,6.7,10.5,15,21.9,13.1,37.9,34.2,26.6,37,34.8,4.1
13061,28.9,28,12.9,6.1,7.8,6.5,11.6,16.6,20.2,14.2,44.5,32.8,29.8,44.8,43.2,4.4
13063,24,26.5,12.1,5,7.2,6.2,11.4,17.9,17.9,14.9,41.2,32.7,34.3,45.4,45.1,4.5
13065,27.5,30,13.9,6.8,11,7.8,12.1,23,24.8,14.4,41.9,34.7,36.2,44.9,41.6,4.9
13067,13.3,20.8,17.7,7,4.2,4.8,9.4,9.7,18.3,9.2,32.2,30.8,16.7,28.9,36.2,2.6
13069,24,28,15.5,6.6,9.3,7.1,11,20.6,21.5,13.7,41.7,34.4,33.5,41.4,36.6,4.3
13071,24.3,27.1,15.1,6.6,9.5,7.2,11.2,21.9,23.3,13.8,39.1,32.1,36,40.4,39.6,4.4
13073,14.6,24.8,16.4,6.9,6.9,5.8,10.2,15,22.1,10.9,33.1,32.5,23.7,36,35.6,3.2
13075,19.1,28.7,15,6.9,9.1,7,11.6,19.8,23,13.3,38.4,34.2,32.4,40.7,40.6,4.3
13077,13.1,24.2,17.3,7.1,6,5.4,10,13.8,22.1,9.8,32.2,32.6,21.8,44.1,37,2.9
13079,21.8,26.9,17.1,6.9,8.2,6.6,10.7,19.3,22.8,12.1,37.3,34.6,28.9,41.1,37.8,3.8
13081,27.2,28.9,14.5,6.6,8.3,6.9,11.4,19,22,13.5,41.7,33.2,30.9,44.8,41.5,4.3
13083,18.6,25.2,18.2,7.7,7,5.9,10,16.1,23.9,9.4,34.4,33.5,23.6,36,35.9,3
13085,9.3,23.1,18.9,7.8,6,5.7,9.5,12.2,21.6,9,32.4,32.7,20.8,34.7,31.5,2.8
13087,21.1,28.3,14.5,6.4,8.8,7,11.2,18.4,21.6,13.9,39.2,32.5,30.8,39.8,41.8,4.5
13089,13.8,22.7,15.4,5.7,6,5.4,10.5,13,19.2,12,36.2,33,21.3,33.5,37,3.6
13091,19.3,27.7,14.8,6.9,7.9,6.7,10.8,17.7,20.9,12.7,39,34.1,29.2,44.6,39.4,4
13093,18.6,26,14.6,6.2,8,6.7,10.7,19.1,19.2,13.9,42.5,33.1,31.4,44,43.2,4.3
13095,22.8,27.7,12,5.7,9,7.1,12.3,18.8,19.8,15.7,45.8,31.7,31.5,44.4,47.4,5.2
13097,16,25,13.5,6.1,6.8,5.8,10.8,14.8,19.2,12.8,37.2,32.5,26.7,42.8,42.5,3.6
13099,27.6,28,13.7,6.2,8.9,6.7,11.7,21,21.1,14.1,42.4,33.2,33.3,45.1,44.2,4.6
13101,18.4,25.8,16.8,6.9,7.5,6.4,10.3,17.8,22.3,12.1,37.2,33.2,29.4,41.5,38.1,3.5
